English,Farsi,Source
"Occurrence of hepatitis C among prison inmates in the United States is 10 to 20 times that of the occurrence observed in the general population; this has been attributed to high-risk behavior in prisons such as IDU and tattooing with nonsterile equipment.
","میزان هپاتیت سی در میان زندانیان در ایالات متحده ۱۰ تا ۲۰ برابر این میزان در جمعیت عمومی است، که این مطالعات نشان دهنده رفتارهای پرخطر مانند استعمال درون وریدی مواد مخدر (IDU) و خالکوبی با تجهیزات غیر استریل است.
",ELRC_2922
"When combined with regular exercise or a pulmonary rehabilitation program, this can lead to improvements in COPD symptoms.
","این امر با ترکیب با ورزش منظم یا برنامه توانبخشی ریوی می‌تواند منجر به بهبود علائم COPD شود.
",ELRC_2922
"TB infection begins when the mycobacteria reach the alveolar air sacs of the lungs, where they invade and replicate within endosomes of alveolar macrophages.
","عفونت سل وقتی که میکوباکتری‌ها به حبابچه‌های ریوی می‌رسد شروع می‌شود، جایی که آن‌ها به endosomes از ماکروفاژهای آلوئولی حمله کرده و در داخل آن تکثیر می‌شوند.
",ELRC_2922
"A person who had travelled to Italy was admitted to Hôpital Bichat, Paris.
","شخصی که به ایتالیا سفر کرده بود، در بیمارستان بیشا در پاریس پذیرفته شد.
",ELRC_2922
"The specific combination of fever and cough has been found to be the best predictor; diagnostic accuracy increases with a body temperature above 38 °C (100.4 °F).
","ترکیب ویژهٔ تب و سرفه به‌عنوان مهم‌ترین عامل برای پیشبینی ابتلا به بیماری آنفلوانزا تشخیص داده شده‌است؛ با افزایش دمای بدن به بیشتر از ۳۸ درجهٔ سانتی‌گراد (۱۰۰ درجهٔ فارنهایت)، دقت در تشخیص نیز افزایش می‌یابد.
",ELRC_2922
"While typically there are few or no symptoms at first, near the end of this stage many people experience fever, weight loss, gastrointestinal problems and muscle pains.
","اگرچه معمولاً در ابتدای بیماری هیچ علائمی مشاهده نمی‌شود یا علامت‌های خیلی کمی دیده می‌شود، اما در نزدیکی پایان این مرحله بسیاری از افراد دچار تب، کاهش وزن، مشکلات گوارشی و دردهای عضلانی می‌شوند.
",ELRC_2922
"In Europe, COPD represents 3% of healthcare spending.
","در اروپا، ۳٪ از هزینه‌های مراقبت پزشکی به COPD تعلق می‌گیرد.
",ELRC_2922
"This article provides a general overview and documents the status of locations by continents and conveyance of the world affected by the coronavirus responsible for the ongoing 2019–20 pandemic originating in Wuhan, Hubei, China.
","این مقاله کشورها و سرزمینهایی را تحت تأثیر قرار می دهد و پاسخ آنها به کروناویروس که مسئول بیماری همه گیر در سال ۲۰–۲۰۱۹ است که برای اولین بار در ووهان ، هوبئی ، چین .
",ELRC_2922
"""Although the definition of SIRS refers to it as an """"inflammatory"""" response, it actually has pro- and anti-inflammatory components.""
","با آنکه عنوانِ رسمیَ این عارضه به «التهابی» بودن آن اشاره دارد، اما در واقعیت، واجد هر دو بخشِ «التهابی» و «ضد التهابی» در خود است.
",ELRC_2922
"For example, mandating the use of seat belts in cars can save countless lives and contribute to the health of a population, but typically money spent enforcing this rule would not count as money spent on health care.
","مثلاً، دستور استفاده از کمربند ایمنی در خودروها می‌تواند جان تعداد بیشماری از افراد را نجات دهد و به سلامت جامعه نیز کمک کند ولی معمولاً پولی که صرف اِعمال این قانون می‌شود جزء پولی که صرف مراقبت از سلامت می‌شود، در نظر گرفته نمی‌شود.
",ELRC_2922
"In the United States in 1998 17 million workers were over age 55 and by 2018 this population is expected to more than double.
","در ایالات متحده در سال 1998، 17 میلیون کارگر بیش از 55 سال داشتند و تا سال 2018 این جمعیت بیش از دو برابر خواهند بود.
",ELRC_2922
"The Directorate discouraged travelling to work unless strictly necessary and encouraged avoiding public transport if possible, as well as avoiding crowded places.
","این اداره از مسافرت به کار خود مأیوس کرده است مگر اینکه کاملاً لازم باشد و از جلوگیری از حمل و نقل عمومی در صورت امکان و همچنین جلوگیری از مکانهای شلوغ تشویق کرده است.
",ELRC_2922
"At the household level, AIDS causes both loss of income and increased spending on healthcare.
","در سطح خانواده، ایدز هم بر پایین آمدن سطح درآمد تأثیر خواهد گذاشت و هم موجب افزایش هزینه‌های درمانی می‌شود.
",ELRC_2922
"The concept of SIRS was first conceived of and presented by Dr. William R. Nelson, of the Department of Surgery of the University of Toronto at the Nordic Micro Circulation meeting in 1983.
","نلسون» از دپارتمان جراحی دانشگاه تورنتو در «کنفرانس نوردیک میکروسیرکولیشن» در سال ۱۹۸۳ میلادی مطرح شد.
",ELRC_2922
"On 14 March, President Ashraf Ghani, told the public to avoid large public gatherings and to pay attention to hygiene to prevent the spread of the disease.
","در ۱۴ مارس، رئیس‌جمهور اشرف غنی به مردم گفت که از تجمعات عمومی خودداری کنند و به بهداشت توجه کنند تا از شیوع بیماری جلوگیری شود.
",ELRC_2922
"The vaccine is usually effective against three or four types of influenza.
","در حالت معمولی دورهٔ بیماری ۳ تا ۴ روز است.
",ELRC_2922
"She began operation in March 2004 and primarily cruises in Asia during the northern hemisphere summer and Australia during the southern hemisphere summer.
","این کشتی در مارس ۲۰۰۴ به بهره‌برداری رسید و در فصل تابستان نیم‌کرهٔ شمالی به گردش در آسیا پرداخته و در فصل تابستان نیم‌کرهٔ جنوبی منطقهٔ گردش آن شامل استرالیا می‌شود.
",ELRC_2922
"Both had visited Northern Italy.
","هر دو از ایتالیا شمالی دیدن کرده بودند.
",ELRC_2922
"Hepatitis C is an infectious disease caused by the hepatitis C virus (HCV) that primarily affects the liver.
","هپاتیت سی (به انگلیسی: Hepatitis C) نوعی عفونت است که عمدتاً کبد را تحت تأثیر قرار می‌دهد.
",ELRC_2922
"If treatment is started late in the infection, prognosis is not as good: for example, if treatment is begun following the diagnosis of AIDS, life expectancy is ~10–40 years.
","اینکه درمان دیرهنگام بعد از تشخیص عفونت آغاز گردد خوب نیست، برای نمونه اگر درمان پس از تشخیص ایدز آغاز گردد، امید به زندگی ۱۰ تا ۴۰ سال خواهد بود.
",ELRC_2922
"In 1994, Bradley sued Chiron, seeking to invalidate the patent, have himself included as a coinventor, and receive damages and royalty income.
","در سال ۱۹۹۴، برادلی (Bradley) که به دنبال بی‌اعتبار کردن ثبت امتیاز انحصاری توسط شرکت کایرون (Chiron) و دریافت خسارت و حق کشف بود، دادخواستی را علیه این شرکت تنظیم و خود را به عنوان شریک کشف ویروس معرفی کرد.
",ELRC_2922
"In 15–20% of active cases, the infection spreads outside the lungs, causing other kinds of TB.
","در ۱۵–۲۰٪ از موارد فعال، عفونت به خارج از اندام‌های تنفسی گسترش می‌یابد که باعث بروز انواع دیگر سل می‌شود به سلی که خارج از اندام‌های تنفسی رخ می‌دهد، «سل خارج ریوی» گفته می‌شود.
",ELRC_2922
